Entry,Model,X1,X2,X3,X4,N,Collinearity,Identifiable,Timepoints,log.col
Mao2018,2ps,0,0,1,1,2,1826133.8,FALSE,4,6.261532595
Mao2018,2ps,1,1,1,0,3,186.2,FALSE,4,2.269979677
Mao2018,2ps,1,1,0,1,3,186.1,FALSE,4,2.269746373
Mao2018,2ps,1,0,1,1,3,5021905.8,FALSE,4,6.700868562
Mao2018,2ps,0,1,1,1,3,6887599.3,FALSE,4,6.838067873
Mao2018,2ps,1,1,1,1,4,Inf,FALSE,4,#?VALOR!
MartinezFalcon2012,2pp,1,1,0,,2,2.7,TRUE,11,0.431363764
MartinezFalcon2012,2pp,1,0,1,,2,4,TRUE,11,0.602059991
MartinezFalcon2012,2pp,0,1,1,,2,7.8,TRUE,11,0.892094603
MartinezFalcon2012,2pp,1,1,1,,3,51,FALSE,11,1.707570176
MartinezFalcon2012,2ps,1,1,0,0,2,6.8,TRUE,11,0.832508913
MartinezFalcon2012,2ps,1,0,1,0,2,15.8,TRUE,11,1.198657087
MartinezFalcon2012,2ps,1,0,0,1,2,15.8,TRUE,11,1.198657087
MartinezFalcon2012,2ps,0,1,1,0,2,12,TRUE,11,1.079181246
MartinezFalcon2012,2ps,0,1,0,1,2,12,TRUE,11,1.079181246
MartinezFalcon2012,2ps,0,0,1,1,2,3459725.4,FALSE,11,6.53904163
MartinezFalcon2012,2ps,1,1,1,0,3,243.2,FALSE,11,2.385963571
MartinezFalcon2012,2ps,1,1,0,1,3,243.2,FALSE,11,2.385963571
MartinezFalcon2012,2ps,1,0,1,1,3,4927492,FALSE,11,6.692625928
MartinezFalcon2012,2ps,0,1,1,1,3,4975329.3,FALSE,11,6.69682183
MartinezFalcon2012,2ps,1,1,1,1,4,5000017.8,FALSE,11,6.69897155
MartinezYrizar2007,2pp,1,1,0,,2,1.3,TRUE,7,0.113943352
MartinezYrizar2007,2pp,1,0,1,,2,1.7,TRUE,7,0.230448921
MartinezYrizar2007,2pp,0,1,1,,2,4.5,TRUE,7,0.653212514
MartinezYrizar2007,2pp,1,1,1,,3,10.8,TRUE,7,1.033423755
MartinezYrizar2007,2ps,1,1,0,0,2,3.3,TRUE,7,0.51851394
MartinezYrizar2007,2ps,1,0,1,0,2,7.3,TRUE,7,0.86332286
MartinezYrizar2007,2ps,1,0,0,1,2,7.3,TRUE,7,0.86332286
MartinezYrizar2007,2ps,0,1,1,0,2,6,TRUE,7,0.77815125
MartinezYrizar2007,2ps,0,1,0,1,2,6,TRUE,7,0.77815125
MartinezYrizar2007,2ps,0,0,1,1,2,3130668.8,FALSE,7,6.495637125
MartinezYrizar2007,2ps,1,1,1,0,3,45.5,FALSE,7,1.658011397
MartinezYrizar2007,2ps,1,1,0,1,3,45.5,FALSE,7,1.658011397
MartinezYrizar2007,2ps,1,0,1,1,3,4874569.3,FALSE,7,6.687936249
MartinezYrizar2007,2ps,0,1,1,1,3,4709125.2,FALSE,7,6.672940237
MartinezYrizar2007,2ps,1,1,1,1,4,4885676.7,FALSE,7,6.688924725
Maute2017,2pp,1,1,0,,2,1.3,TRUE,5,0.113943352
Maute2017,2pp,1,0,1,,2,1.7,TRUE,5,0.230448921
Maute2017,2pp,0,1,1,,2,4.9,TRUE,5,0.69019608
Maute2017,2pp,1,1,1,,3,14.6,TRUE,5,1.164352856
Maute2017,2ps,1,1,0,0,2,3.6,TRUE,5,0.556302501
Maute2017,2ps,1,0,1,0,2,7.9,TRUE,5,0.897627091
Maute2017,2ps,1,0,0,1,2,7.9,TRUE,5,0.897627091
Maute2017,2ps,0,1,1,0,2,6.5,TRUE,5,0.812913357
Maute2017,2ps,0,1,0,1,2,6.5,TRUE,5,0.812913357
Maute2017,2ps,0,0,1,1,2,3448288.3,FALSE,5,6.537603569
Maute2017,2ps,1,1,1,0,3,61,FALSE,5,1.785329835
Maute2017,2ps,1,1,0,1,3,61,FALSE,5,1.785329835
Maute2017,2ps,1,0,1,1,3,6265778.8,FALSE,5,6.796975059
Maute2017,2ps,0,1,1,1,3,4876717,FALSE,5,6.688127554
Maute2017,2ps,1,1,1,1,4,25083612,FALSE,5,7.399390074
Mendez2019,2pp,1,1,0,,2,1.4,TRUE,3,0.146128036
Mendez2019,2pp,1,0,1,,2,2,TRUE,3,0.301029996
Mendez2019,2pp,0,1,1,,2,4.8,TRUE,3,0.681241237
Mendez2019,2pp,1,1,1,,3,98750284.1,FALSE,3,7.994538354
Mendez2019,2ps,1,1,0,0,2,3.6,TRUE,3,0.556302501
Mendez2019,2ps,1,0,1,0,2,8.2,TRUE,3,0.913813852
Mendez2019,2ps,1,0,0,1,2,8.2,TRUE,3,0.913813852
Mendez2019,2ps,0,1,1,0,2,6.2,TRUE,3,0.792391689
Mendez2019,2ps,0,1,0,1,2,6.2,TRUE,3,0.792391689
Mendez2019,2ps,0,0,1,1,2,3848957.3,FALSE,3,6.585343093
Mendez2019,2ps,1,1,1,0,3,Inf,FALSE,3,#?VALOR!
Mendez2019,2ps,1,1,0,1,3,Inf,FALSE,3,#?VALOR!
Mendez2019,2ps,1,0,1,1,3,177706812.5,FALSE,3,8.249704077
Mendez2019,2ps,0,1,1,1,3,Inf,FALSE,3,#?VALOR!
Mendez2019,2ps,1,1,1,1,4,Inf,FALSE,3,#?VALOR!
Mlambo2010,2pp,1,1,0,,2,1.3,TRUE,7,0.113943352
Mlambo2010,2pp,1,0,1,,2,1.7,TRUE,7,0.230448921
Mlambo2010,2pp,0,1,1,,2,4.5,TRUE,7,0.653212514
Mlambo2010,2pp,1,1,1,,3,10.8,TRUE,7,1.033423755
Mlambo2010,2ps,1,1,0,0,2,3.3,TRUE,7,0.51851394
Mlambo2010,2ps,1,0,1,0,2,7.3,TRUE,7,0.86332286
Mlambo2010,2ps,1,0,0,1,2,7.3,TRUE,7,0.86332286
Mlambo2010,2ps,0,1,1,0,2,6,TRUE,7,0.77815125
Mlambo2010,2ps,0,1,0,1,2,6,TRUE,7,0.77815125
Mlambo2010,2ps,0,0,1,1,2,3130668.8,FALSE,7,6.495637125
Mlambo2010,2ps,1,1,1,0,3,45.5,FALSE,7,1.658011397
Mlambo2010,2ps,1,1,0,1,3,45.5,FALSE,7,1.658011397
Mlambo2010,2ps,1,0,1,1,3,4874569.3,FALSE,7,6.687936249
Mlambo2010,2ps,0,1,1,1,3,4709125.2,FALSE,7,6.672940237
Mlambo2010,2ps,1,1,1,1,4,4885676.7,FALSE,7,6.688924725
Moody2001,2pp,1,1,0,,2,1.1,TRUE,4,0.041392685
Moody2001,2pp,1,0,1,,2,1.3,TRUE,4,0.113943352
Moody2001,2pp,0,1,1,,2,5.7,TRUE,4,0.755874856
Moody2001,2pp,1,1,1,,3,21.2,FALSE,4,1.326335861
Moody2001,2ps,1,1,0,0,2,3.4,TRUE,4,0.531478917
Moody2001,2ps,1,0,1,0,2,5.9,TRUE,4,0.770852012
Moody2001,2ps,1,0,0,1,2,5.9,TRUE,4,0.770852012
Moody2001,2ps,0,1,1,0,2,7.7,TRUE,4,0.886490725
Moody2001,2ps,0,1,0,1,2,7.7,TRUE,4,0.886490725
Moody2001,2ps,0,0,1,1,2,5240321.9,FALSE,4,6.719357965
Moody2001,2ps,1,1,1,0,3,49,FALSE,4,1.69019608
Moody2001,2ps,1,1,0,1,3,49,FALSE,4,1.69019608
Moody2001,2ps,1,0,1,1,3,24064696.9,FALSE,4,7.381380396
Moody2001,2ps,0,1,1,1,3,11693149.3,FALSE,4,7.067931495
Moody2001,2ps,1,1,1,1,4,Inf,FALSE,4,#?VALOR!
Moretto2001,2pp,1,1,0,,2,1.2,TRUE,4,0.079181246
Moretto2001,2pp,1,0,1,,2,1.6,TRUE,4,0.204119983
Moretto2001,2pp,0,1,1,,2,4.7,TRUE,4,0.672097858
Moretto2001,2pp,1,1,1,,3,13.9,TRUE,4,1.1430148
Moretto2001,2ps,1,1,0,0,2,3.4,TRUE,4,0.531478917
Moretto2001,2ps,1,0,1,0,2,9,TRUE,4,0.954242509
Moretto2001,2ps,1,0,0,1,2,9,TRUE,4,0.954242509
Moretto2001,2ps,0,1,1,0,2,5.3,TRUE,4,0.72427587
Moretto2001,2ps,0,1,0,1,2,5.3,TRUE,4,0.72427587
Moretto2001,2ps,0,0,1,1,2,6580565.5,FALSE,4,6.818263216
Moretto2001,2ps,1,1,1,0,3,45.5,FALSE,4,1.658011397
Moretto2001,2ps,1,1,0,1,3,45.5,FALSE,4,1.658011397
Moretto2001,2ps,1,0,1,1,3,77723722.4,FALSE,4,7.890553592
Moretto2001,2ps,0,1,1,1,3,36408694.2,FALSE,4,7.561205103
Moretto2001,2ps,1,1,1,1,4,Inf,FALSE,4,#?VALOR!
Moretto2003,2pp,1,1,0,,2,1.1,TRUE,5,0.041392685
Moretto2003,2pp,1,0,1,,2,1.4,TRUE,5,0.146128036
Moretto2003,2pp,0,1,1,,2,3.5,TRUE,5,0.544068044
Moretto2003,2pp,1,1,1,,3,6.3,TRUE,5,0.799340549
Moretto2003,2ps,1,1,0,0,2,2.4,TRUE,5,0.380211242
Moretto2003,2ps,1,0,1,0,2,5.4,TRUE,5,0.73239376
Moretto2003,2ps,1,0,0,1,2,5.4,TRUE,5,0.73239376
Moretto2003,2ps,0,1,1,0,2,4.1,TRUE,5,0.612783857
Moretto2003,2ps,0,1,0,1,2,4.1,TRUE,5,0.612783857
Moretto2003,2ps,0,0,1,1,2,276117.9,FALSE,5,5.441094562
Moretto2003,2ps,1,1,1,0,3,20.3,FALSE,5,1.307496038
Moretto2003,2ps,1,1,0,1,3,20.3,FALSE,5,1.307496038
Moretto2003,2ps,1,0,1,1,3,863476.1,FALSE,5,5.936250321
Moretto2003,2ps,0,1,1,1,3,423246.3,FALSE,5,5.62659317
Moretto2003,2ps,1,1,1,1,4,1961789.2,FALSE,5,6.292652339
Mu2020,2pp,1,1,0,,2,2.3,TRUE,5,0.361727836
Mu2020,2pp,1,0,1,,2,3.3,TRUE,5,0.51851394
Mu2020,2pp,0,1,1,,2,6.6,TRUE,5,0.819543936
Mu2020,2pp,1,1,1,,3,44.1,FALSE,5,1.644438589
Mu2020,2ps,1,1,0,0,2,5.7,TRUE,5,0.755874856
Mu2020,2ps,1,0,1,0,2,13.1,TRUE,5,1.117271296
Mu2020,2ps,1,0,0,1,2,13.1,TRUE,5,1.117271296
Mu2020,2ps,0,1,1,0,2,10,TRUE,5,1
Mu2020,2ps,0,1,0,1,2,10,TRUE,5,1
Mu2020,2ps,0,0,1,1,2,3509035.2,FALSE,5,6.545187725
Mu2020,2ps,1,1,1,0,3,214.4,FALSE,5,2.331224781
Mu2020,2ps,1,1,0,1,3,214.4,FALSE,5,2.331224781
Mu2020,2ps,1,0,1,1,3,5667173.3,FALSE,5,6.753366493
Mu2020,2ps,0,1,1,1,3,5152420.7,FALSE,5,6.712011316
Mu2020,2ps,1,1,1,1,4,9764945.5,FALSE,5,6.989669824
Mubarak2008,2pp,1,1,0,,2,4.5,TRUE,11,0.653212514
Mubarak2008,2pp,1,0,1,,2,7.5,TRUE,11,0.875061263
Mubarak2008,2pp,0,1,1,,2,11.1,TRUE,11,1.045322979
Mubarak2008,2pp,1,1,1,,3,147.2,FALSE,11,2.16790781
Mubarak2008,2ps,1,1,0,0,2,11,TRUE,11,1.041392685
Mubarak2008,2ps,1,0,1,0,2,26,FALSE,11,1.414973348
Mubarak2008,2ps,1,0,0,1,2,26,FALSE,11,1.414973348
Mubarak2008,2ps,0,1,1,0,2,18,TRUE,11,1.255272505
Mubarak2008,2ps,0,1,0,1,2,18,TRUE,11,1.255272505
Mubarak2008,2ps,0,0,1,1,2,3889144,FALSE,11,6.589854024
Mubarak2008,2ps,1,1,1,0,3,709,FALSE,11,2.850646235
Mubarak2008,2ps,1,1,0,1,3,709,FALSE,11,2.850646235
Mubarak2008,2ps,1,0,1,1,3,3902695,FALSE,11,6.591364612
Mubarak2008,2ps,0,1,1,1,3,3905410,FALSE,11,6.591666634
Mubarak2008,2ps,1,1,1,1,4,3965241,FALSE,11,6.598269588
Mubarak2012,2pp,1,1,0,,2,5.7,TRUE,6,0.755874856
Mubarak2012,2pp,1,0,1,,2,9.6,TRUE,6,0.982271233
Mubarak2012,2pp,0,1,1,,2,14.1,TRUE,6,1.149219113
Mubarak2012,2pp,1,1,1,,3,228.8,FALSE,6,2.35945602
Mubarak2012,2ps,1,1,0,0,2,14,TRUE,6,1.146128036
Mubarak2012,2ps,1,0,1,0,2,34,FALSE,6,1.531478917
Mubarak2012,2ps,1,0,0,1,2,34,FALSE,6,1.531478917
Mubarak2012,2ps,0,1,1,0,2,23,FALSE,6,1.361727836
Mubarak2012,2ps,0,1,0,1,2,23,FALSE,6,1.361727836
Mubarak2012,2ps,0,0,1,1,2,3202020,FALSE,6,6.50542404
Mubarak2012,2ps,1,1,1,0,3,1099,FALSE,6,3.040997692
Mubarak2012,2ps,1,1,0,1,3,1099,FALSE,6,3.040997692
Mubarak2012,2ps,1,0,1,1,3,3531406,FALSE,6,6.547947651
Mubarak2012,2ps,0,1,1,1,3,3589222,FALSE,6,6.555000321
Mubarak2012,2ps,1,1,1,1,4,4544450,FALSE,6,6.657481329
Mundus2008,2pp,1,1,0,,2,4.4,TRUE,5,0.643452676
Mundus2008,2pp,1,0,1,,2,7,TRUE,5,0.84509804
Mundus2008,2pp,0,1,1,,2,11.2,TRUE,5,1.049218023
Mundus2008,2pp,1,1,1,,3,146.8,FALSE,5,2.166726056
Mundus2008,2ps,1,1,0,0,2,11,TRUE,5,1.041392685
Mundus2008,2ps,1,0,1,0,2,26,FALSE,5,1.414973348
Mundus2008,2ps,1,0,0,1,2,26,FALSE,5,1.414973348
Mundus2008,2ps,0,1,1,0,2,18,TRUE,5,1.255272505
Mundus2008,2ps,0,1,0,1,2,18,TRUE,5,1.255272505
Mundus2008,2ps,0,0,1,1,2,2689739,FALSE,5,6.42971014
Mundus2008,2ps,1,1,1,0,3,707,FALSE,5,2.849419414
Mundus2008,2ps,1,1,0,1,3,707,FALSE,5,2.849419414
Mundus2008,2ps,1,0,1,1,3,2754791,FALSE,5,6.440088655
Mundus2008,2ps,0,1,1,1,3,2737131,FALSE,5,6.437295583
Mundus2008,2ps,1,1,1,1,4,3732580,FALSE,5,6.572009125
NavasRomero2018,2pp,1,1,0,,2,7,TRUE,4,0.84509804
NavasRomero2018,2pp,1,0,1,,2,12,TRUE,4,1.079181246
NavasRomero2018,2pp,0,1,1,,2,16,TRUE,4,1.204119983
NavasRomero2018,2pp,1,1,1,,3,517,FALSE,4,2.713490543
NavasRomero2018,2ps,1,1,0,0,2,17,TRUE,4,1.230448921
NavasRomero2018,2ps,1,0,1,0,2,41,FALSE,4,1.612783857
NavasRomero2018,2ps,1,0,0,1,2,41,FALSE,4,1.612783857
NavasRomero2018,2ps,0,1,1,0,2,28,FALSE,4,1.447158031
NavasRomero2018,2ps,0,1,0,1,2,28,FALSE,4,1.447158031
NavasRomero2018,2ps,0,0,1,1,2,3530823,FALSE,4,6.547875947
NavasRomero2018,2ps,1,1,1,0,3,2494,FALSE,4,3.396896449
NavasRomero2018,2ps,1,1,0,1,3,2493,FALSE,4,3.396722279
NavasRomero2018,2ps,1,0,1,1,3,9412137,FALSE,4,6.97368824
NavasRomero2018,2ps,0,1,1,1,3,10034050,FALSE,4,7.001476261
NavasRomero2018,2ps,1,1,1,1,4,142642193,FALSE,4,8.154248007
Ndagurwa2015,2pp,1,1,0,,2,1.3,TRUE,7,0.113943352
Ndagurwa2015,2pp,1,0,1,,2,1.7,TRUE,7,0.230448921
Ndagurwa2015,2pp,0,1,1,,2,4.5,TRUE,7,0.653212514
Ndagurwa2015,2pp,1,1,1,,3,10.8,TRUE,7,1.033423755
Ndagurwa2015,2ps,1,1,0,0,2,3.3,TRUE,7,0.51851394
Ndagurwa2015,2ps,1,0,1,0,2,7.3,TRUE,7,0.86332286
Ndagurwa2015,2ps,1,0,0,1,2,7.3,TRUE,7,0.86332286
Ndagurwa2015,2ps,0,1,1,0,2,6,TRUE,7,0.77815125
Ndagurwa2015,2ps,0,1,0,1,2,6,TRUE,7,0.77815125
Ndagurwa2015,2ps,0,0,1,1,2,3130668.8,FALSE,7,6.495637125
Ndagurwa2015,2ps,1,1,1,0,3,45.5,FALSE,7,1.658011397
Ndagurwa2015,2ps,1,1,0,1,3,45.5,FALSE,7,1.658011397
Ndagurwa2015,2ps,1,0,1,1,3,4874569.3,FALSE,7,6.687936249
Ndagurwa2015,2ps,0,1,1,1,3,4709125.2,FALSE,7,6.672940237
Ndagurwa2015,2ps,1,1,1,1,4,4885676.7,FALSE,7,6.688924725
Ndagurwa2020,2pp,1,1,0,,2,1.4,TRUE,3,0.146128036
Ndagurwa2020,2pp,1,0,1,,2,2,TRUE,3,0.301029996
Ndagurwa2020,2pp,0,1,1,,2,4.8,TRUE,3,0.681241237
Ndagurwa2020,2pp,1,1,1,,3,98750284.1,FALSE,3,7.994538354
Ndagurwa2020,2ps,1,1,0,0,2,3.6,TRUE,3,0.556302501
Ndagurwa2020,2ps,1,0,1,0,2,8.2,TRUE,3,0.913813852
Ndagurwa2020,2ps,1,0,0,1,2,8.2,TRUE,3,0.913813852
Ndagurwa2020,2ps,0,1,1,0,2,6.2,TRUE,3,0.792391689
Ndagurwa2020,2ps,0,1,0,1,2,6.2,TRUE,3,0.792391689
Ndagurwa2020,2ps,0,0,1,1,2,3848957.3,FALSE,3,6.585343093
Ndagurwa2020,2ps,1,1,1,0,3,Inf,FALSE,3,#?VALOR!
Ndagurwa2020,2ps,1,1,0,1,3,Inf,FALSE,3,#?VALOR!
Ndagurwa2020,2ps,1,0,1,1,3,177706812.5,FALSE,3,8.249704077
Ndagurwa2020,2ps,0,1,1,1,3,Inf,FALSE,3,#?VALOR!
Ndagurwa2020,2ps,1,1,1,1,4,Inf,FALSE,3,#?VALOR!
Ngatia2014,2pp,1,1,0,,2,2.8,TRUE,6,0.447158031
Ngatia2014,2pp,1,0,1,,2,4.1,TRUE,6,0.612783857
Ngatia2014,2pp,0,1,1,,2,8.1,TRUE,6,0.908485019
Ngatia2014,2pp,1,1,1,,3,56.8,FALSE,6,1.754348336
Ngatia2014,2ps,1,1,0,0,2,7.1,TRUE,6,0.851258349
Ngatia2014,2ps,1,0,1,0,2,16.4,TRUE,6,1.214843848
Ngatia2014,2ps,1,0,0,1,2,16.4,TRUE,6,1.214843848
Ngatia2014,2ps,0,1,1,0,2,12.4,TRUE,6,1.093421685
Ngatia2014,2ps,0,1,0,1,2,12.4,TRUE,6,1.093421685
Ngatia2014,2ps,0,0,1,1,2,5841076.9,FALSE,6,6.766492924
Ngatia2014,2ps,1,1,1,0,3,272.8,FALSE,6,2.435844366
Ngatia2014,2ps,1,1,0,1,3,272.8,FALSE,6,2.435844366
Ngatia2014,2ps,1,0,1,1,3,5897895.5,FALSE,6,6.770697073
Ngatia2014,2ps,0,1,1,1,3,5967619.3,FALSE,6,6.77580111
Ngatia2014,2ps,1,1,1,1,4,35018844,FALSE,6,7.544301806
Okoh2019,2pp,1,1,0,,2,7.1,TRUE,5,0.851258349
Okoh2019,2pp,1,0,1,,2,12.3,TRUE,5,1.089905111
Okoh2019,2pp,0,1,1,,2,16.9,TRUE,5,1.227886705
Okoh2019,2pp,1,1,1,,3,364.9,FALSE,5,2.562173863
Okoh2019,2ps,1,1,0,0,2,17,TRUE,5,1.230448921
Okoh2019,2ps,1,0,1,0,2,42,FALSE,5,1.62324929
Okoh2019,2ps,1,0,0,1,2,42,FALSE,5,1.62324929
Okoh2019,2ps,0,1,1,0,2,28,FALSE,5,1.447158031
Okoh2019,2ps,0,1,0,1,2,28,FALSE,5,1.447158031
Okoh2019,2ps,0,0,1,1,2,1431417,FALSE,5,6.155766171
Okoh2019,2ps,1,1,1,0,3,1755,FALSE,5,3.244277121
Okoh2019,2ps,1,1,0,1,3,1753,FALSE,5,3.243781916
Okoh2019,2ps,1,0,1,1,3,1774488,FALSE,5,6.249073067
Okoh2019,2ps,0,1,1,1,3,1801817,FALSE,5,6.25571068
Okoh2019,2ps,1,1,1,1,4,2231738,FALSE,5,6.348643208
Ouedraogo2004,2pp,1,1,0,,2,4.3,TRUE,4,0.633468456
Ouedraogo2004,2pp,1,0,1,,2,6.8,TRUE,4,0.832508913
Ouedraogo2004,2pp,0,1,1,,2,11.4,TRUE,4,1.056904851
Ouedraogo2004,2pp,1,1,1,,3,153.5,FALSE,4,2.18610838
Ouedraogo2004,2ps,1,1,0,0,2,11,TRUE,4,1.041392685
Ouedraogo2004,2ps,1,0,1,0,2,25,FALSE,4,1.397940009
Ouedraogo2004,2ps,1,0,0,1,2,25,FALSE,4,1.397940009
Ouedraogo2004,2ps,0,1,1,0,2,18,TRUE,4,1.255272505
Ouedraogo2004,2ps,0,1,0,1,2,18,TRUE,4,1.255272505
Ouedraogo2004,2ps,0,0,1,1,2,2385740,FALSE,4,6.377623112
Ouedraogo2004,2ps,1,1,1,0,3,744,FALSE,4,2.871572936
Ouedraogo2004,2ps,1,1,0,1,3,745,FALSE,4,2.872156273
Ouedraogo2004,2ps,1,0,1,1,3,8592501,FALSE,4,6.934119591
Ouedraogo2004,2ps,0,1,1,1,3,10607407,FALSE,4,7.025609233
Ouedraogo2004,2ps,1,1,1,1,4,Inf,FALSE,4,#?VALOR!
Pan2015,2pp,1,1,0,,2,1.6,TRUE,4,0.204119983
Pan2015,2pp,1,0,1,,2,2.1,TRUE,4,0.322219295
Pan2015,2pp,0,1,1,,2,5.8,TRUE,4,0.763427994
Pan2015,2pp,1,1,1,,3,22.7,FALSE,4,1.356025857
Pan2015,2ps,1,1,0,0,2,4.3,TRUE,4,0.633468456
Pan2015,2ps,1,0,1,0,2,10.1,TRUE,4,1.004321374
Pan2015,2ps,1,0,0,1,2,10.1,TRUE,4,1.004321374
Pan2015,2ps,0,1,1,0,2,7.4,TRUE,4,0.86923172
Pan2015,2ps,0,1,0,1,2,7.4,TRUE,4,0.86923172
Pan2015,2ps,0,0,1,1,2,2987784.7,FALSE,4,6.475349299
Pan2015,2ps,1,1,1,0,3,98,FALSE,4,1.991226076
Pan2015,2ps,1,1,0,1,3,98,FALSE,4,1.991226076
Pan2015,2ps,1,0,1,1,3,3837918.5,FALSE,4,6.584095748
Pan2015,2ps,0,1,1,1,3,3451796.8,FALSE,4,6.538045222
Pan2015,2ps,1,1,1,1,4,458719568.8,FALSE,4,8.661547267
Pancotto2005,2pp,1,1,0,,2,1,TRUE,5,0
Pancotto2005,2pp,1,0,1,,2,1.2,TRUE,5,0.079181246
Pancotto2005,2pp,0,1,1,,2,3.5,TRUE,5,0.544068044
Pancotto2005,2pp,1,1,1,,3,4.3,TRUE,5,0.633468456
Pancotto2005,2ps,1,1,0,0,2,2.4,TRUE,5,0.380211242
Pancotto2005,2ps,1,0,1,0,2,5.5,TRUE,5,0.740362689
Pancotto2005,2ps,1,0,0,1,2,5.5,TRUE,5,0.740362689
Pancotto2005,2ps,0,1,1,0,2,3.8,TRUE,5,0.579783597
Pancotto2005,2ps,0,1,0,1,2,3.8,TRUE,5,0.579783597
Pancotto2005,2ps,0,0,1,1,2,1604208.7,FALSE,5,6.205260867
Pancotto2005,2ps,1,1,1,0,3,10.4,TRUE,5,1.017033339
Pancotto2005,2ps,1,1,0,1,3,10.4,TRUE,5,1.017033339
Pancotto2005,2ps,1,0,1,1,3,6025689.1,FALSE,5,6.78000672
Pancotto2005,2ps,0,1,1,1,3,1917639,FALSE,5,6.282766854
Pancotto2005,2ps,1,1,1,1,4,8564398.1,FALSE,5,6.932696846
PenaPena2016,2pp,1,1,0,,2,2.7,TRUE,7,0.431363764
PenaPena2016,2pp,1,0,1,,2,4,TRUE,7,0.602059991
PenaPena2016,2pp,0,1,1,,2,8.2,TRUE,7,0.913813852
PenaPena2016,2pp,1,1,1,,3,57.4,FALSE,7,1.758911892
PenaPena2016,2ps,1,1,0,0,2,7.1,TRUE,7,0.851258349
PenaPena2016,2ps,1,0,1,0,2,16.3,TRUE,7,1.212187604
PenaPena2016,2ps,1,0,0,1,2,16.3,TRUE,7,1.212187604
PenaPena2016,2ps,0,1,1,0,2,12.5,TRUE,7,1.096910013
PenaPena2016,2ps,0,1,0,1,2,12.5,TRUE,7,1.096910013
PenaPena2016,2ps,0,0,1,1,2,5177561.3,FALSE,7,6.714125249
PenaPena2016,2ps,1,1,1,0,3,271.1,FALSE,7,2.433129518
PenaPena2016,2ps,1,1,0,1,3,271.1,FALSE,7,2.433129518
PenaPena2016,2ps,1,0,1,1,3,5265717.8,FALSE,7,6.721457581
PenaPena2016,2ps,0,1,1,1,3,5181837.5,FALSE,7,6.71448379
PenaPena2016,2ps,1,1,1,1,4,11999338.4,FALSE,7,7.079157301
Peng2014,2pp,1,1,0,,2,1,TRUE,15,0
Peng2014,2pp,1,0,1,,2,1.2,TRUE,15,0.079181246
Peng2014,2pp,0,1,1,,2,3,TRUE,15,0.477121255
Peng2014,2pp,1,1,1,,3,3.7,TRUE,15,0.568201724
Peng2014,2ps,1,1,0,0,2,2.2,TRUE,15,0.342422681
Peng2014,2ps,1,0,1,0,2,5.3,TRUE,15,0.72427587
Peng2014,2ps,1,0,0,1,2,5.3,TRUE,15,0.72427587
Peng2014,2ps,0,1,1,0,2,3.2,TRUE,15,0.505149978
Peng2014,2ps,0,1,0,1,2,3.2,TRUE,15,0.505149978
Peng2014,2ps,0,0,1,1,2,938884,FALSE,15,5.972611938
Peng2014,2ps,1,1,1,0,3,9.6,TRUE,15,0.982271233
Peng2014,2ps,1,1,0,1,3,9.6,TRUE,15,0.982271233
Peng2014,2ps,1,0,1,1,3,2431734.4,FALSE,15,6.385916138
Peng2014,2ps,0,1,1,1,3,1031999.7,FALSE,15,6.013679571
Peng2014,2ps,1,1,1,1,4,4484473.3,FALSE,15,6.651711443
PerezHarguindeguy1997,2pp,1,1,0,,2,3,TRUE,3,0.477121255
PerezHarguindeguy1997,2pp,1,0,1,,2,4.5,TRUE,3,0.653212514
PerezHarguindeguy1997,2pp,0,1,1,,2,9,TRUE,3,0.954242509
PerezHarguindeguy1997,2pp,1,1,1,,3,167386350.8,FALSE,3,8.223720041
PerezHarguindeguy1997,2ps,1,1,0,0,2,7.9,TRUE,3,0.897627091
PerezHarguindeguy1997,2ps,1,0,1,0,2,18.3,TRUE,3,1.26245109
PerezHarguindeguy1997,2ps,1,0,0,1,2,18.3,TRUE,3,1.26245109
PerezHarguindeguy1997,2ps,0,1,1,0,2,13.9,TRUE,3,1.1430148
PerezHarguindeguy1997,2ps,0,1,0,1,2,13.9,TRUE,3,1.1430148
PerezHarguindeguy1997,2ps,0,0,1,1,2,8438196.3,FALSE,3,6.926249624
PerezHarguindeguy1997,2ps,1,1,1,0,3,Inf,FALSE,3,#?VALOR!
PerezHarguindeguy1997,2ps,1,1,0,1,3,Inf,FALSE,3,#?VALOR!
PerezHarguindeguy1997,2ps,1,0,1,1,3,Inf,FALSE,3,#?VALOR!
PerezHarguindeguy1997,2ps,0,1,1,1,3,Inf,FALSE,3,#?VALOR!
PerezHarguindeguy1997,2ps,1,1,1,1,4,Inf,FALSE,3,#?VALOR!
PerezHarguindeguy2015,2pp,1,1,0,,2,1.7,TRUE,4,0.230448921
PerezHarguindeguy2015,2pp,1,0,1,,2,2.4,TRUE,4,0.380211242
PerezHarguindeguy2015,2pp,0,1,1,,2,5.6,TRUE,4,0.748188027
PerezHarguindeguy2015,2pp,1,1,1,,3,27.1,FALSE,4,1.432969291
PerezHarguindeguy2015,2ps,1,1,0,0,2,4.4,TRUE,4,0.643452676
PerezHarguindeguy2015,2ps,1,0,1,0,2,10.2,TRUE,4,1.008600172
PerezHarguindeguy2015,2ps,1,0,0,1,2,10.2,TRUE,4,1.008600172
